"","V1","minusATR1","minusATR2","minusATR3","minusATR4","minusATR5","plusATR1","plusATR2","plusATR3","plusATR4","plusATR5","pval","qval","log2_b"
"12542","Sfp33A2","1.82930900226787","4.66810664769568","7.95287455305363","9.66934873839017","0","22.7453561281574","16.7780721716643","21.9102092026594","14.1475116366151","11.6189957337265",0.00229125230854185,0.0340322569453107,2.10538671923132
"11674","pre-mod(mdg4)-E","0.77833800745874","0.0570169141392066","2.56294963925947","2.18242966260216","0","1.99853397134889","3.33340153891943","1.88692709450269","0.974235279846223","2.87471873855106",0.0756119347313933,0.288661466488604,1.9779870964074
"4127","CG32500","12.9075473134253","21.1071932515246","26.3846883650272","25.731406114907","0","50.6221074618175","28.753156279133","10.0565386371319","39.917797903342","44.0799746795163",0.188840810819736,0.475440320631659,1.95801609202948
"4027","CG32181","0.303191931961506","0.248733119193198","0.311772855107713","0.303730461401852","0.636897910662841","1.62801176763184","0.789902219569929","1.53767683581231","1.73144932647766","1.21984156423823",0.00548500122727291,0.0603477102621022,1.7719361738826
"10453","MtnD","5.45186031543191","9.35218893789463","2.98959028708053","14.5622873444668","0","16.0852990351962","12.4445740754997","47.6864897141499","15.0267372812778","7.08174619824963",0.0374030880106267,0.191776566682318,1.59794015026319
"5287","CG43191","3.31694205852065","4.6405881929627","0","5.22792577544299","3.5868694276284","9.19160959862616","7.00333249084522","4.55322245953835","4.50855807740035","7.48828723658256",0.115757910141336,0.365449735178997,1.52209073035784
"4283","CG33217","2.73551224731148","4.24914404680295","2.23735305725945","2.45181327676282","2.10477221626555","11.5277391927273","8.7276740566313","5.96056917574832","9.019920998398","3.73225563291212",1.85888796467349e-05,0.0010772049175903,1.41983985221362
"7256","Cpr64Ac","5.30440536294847","8.76161497139533","2.29829188316526","6.71851600692621","8.9941809496973","16.8936260097576","17.8782292682873","16.292425337333","17.2349494175716","11.4202646484759",0.000135070590496705,0.00453703545322148,1.39838222945503
"473","Atf6","15.7420170117669","21.2206472368662","16.7482871244477","20.0885060648382","16.2514531799042","57.2596630296301","47.3274591832254","40.1036533790708","47.8168880930128","33.649595619125",3.99976265765909e-17,4.22463820263414e-14,1.31090486503219
"1343","CG11362","0.534365444546267","2.21108005522214","0","2.7172052467963","1.125503974809","1.70639331552989","2.00512550885893","2.51839148297797","3.9605119022612","3.1586508581326",0.057853132515304,0.247058345772902,1.30321221324461
"4482","CG34025","0","1.52569341768554","0.319503918672709","1.24519796640529","1.0824484898384","1.37189238489497","2.30659983975195","1.44979206321483","1.29296523076976","1.79563904568814",0.05992561101506,0.251479321034088,1.30266808755914
"2306","CG14304","0.89040076667988","0.430255655062628","0.862264396950093","1.10503086254898","0.514508643258383","1.79669952198385","1.4835969101977","1.61640854949688","1.52279029551796","3.00740267918406",3.43135669809171e-05,0.00167291833434669,1.29121398622397
"7388","CR41597","12.8879719795194","21.721240263716","14.5948505507162","8.28857428346663","24.7032919713246","45.3323281573435","35.3521934167162","26.8518452424485","44.0120315199289","40.741531880623",3.43171760148964e-05,0.00167291833434669,1.28730685061862
"7379","CR41454","4.43904244021852","6.98737516134759","9.28940237144575","4.06952605451806","4.93857910814355","13.3212421786915","16.2154353604068","15.1076074701346","17.705464880496","9.66546013344017",0.00275822953039486,0.038110072552229,1.28449227346817
"5452","CG43788","11.9055384610565","11.5625386365681","14.745293895461","17.9390678654696","13.1791884072176","38.8979672293179","33.7706192915027","36.6913701855035","31.8871542495138","34.3816290112992",0.000209946266488747,0.00627741105485249,1.27857934749992
