"","logFC","logCPM","F","PValue","FDR","flag"
"FBgn0029937",-0.494147207339559,5.09444253199779,23.5940651448287,0.000398902156530664,0.0137581409301021,"NotSig"
"FBgn0029629",-0.556586591485828,6.56982845563924,23.5672255403098,0.00040074943433119,0.0137581409301021,"NotSig"
"FBgn0039594",0.529320038451857,7.54404721055017,23.5470454943295,0.000402158485938485,0.0137581409301021,"NotSig"
"FBgn0010611",0.389345041822827,6.44157000085711,23.5150560403764,0.000404405349865604,0.0137780736277257,"NotSig"
"FBgn0005640",0.481666902839369,7.15310086401989,23.482340868602,0.000406717342720993,0.0138000527884717,"NotSig"
"FBgn0027339",0.600530046044703,8.083588162465,23.4153079690169,0.000411503797918204,0.0138054637132038,"UP"
"FBgn0022361",0.575568436231764,8.26462253430538,23.4133320287542,0.000411645872814772,0.0138054637132038,"NotSig"
"FBgn0034135",0.423557648973692,6.68556515504068,23.4100929758372,0.000411879398135203,0.0138054637132038,"NotSig"
"FBgn0086779",0.344198056164733,6.2288443045531,23.3469056647325,0.000416457227316744,0.0139026184877231,"NotSig"
"FBgn0040637",0.96697789052414,6.4141358383866,23.2706580151891,0.00042206018268834,0.0139664813241547,"UP"
"FBgn0035512",1.33194135613697,2.88419708095753,23.263657491492,0.000423075195299852,0.0139664813241547,"UP"
"FBgn0085420",0.485525041286927,5.39104280479319,23.2411768763374,0.000424267393559755,0.0139664813241547,"NotSig"
"FBgn0264821",0.923026774209724,3.72967356648715,23.2315821480849,0.00042511816568269,0.0139664813241547,"UP"
"FBgn0053199",1.3944631788512,2.1736602281476,23.2251901700916,0.000426816388276058,0.0139668493222825,"UP"
"FBgn0265084",1.46140730150532,3.2178890748117,23.129031302866,0.000433070084385789,0.0140808809001111,"UP"
"FBgn0011746",-0.58387068034237,4.84266252525971,23.0890434300373,0.000435811864294386,0.0140808809001111,"DOWN"
"FBgn0038629",1.48450966308299,2.04850896168511,23.1058047801073,0.000436340736558406,0.0140808809001111,"UP"
"FBgn0010300",0.633160997581711,6.37827525581001,23.0716492647973,0.00043710428691008,0.0140808809001111,"UP"
"FBgn0039465",0.612329348692729,8.12511191441636,23.0330603567737,0.000440092713454134,0.0141221999018867,"UP"
"FBgn0036560",-0.378175457954622,6.02638599628436,22.9771021794327,0.000444471406813043,0.014148256744063,"NotSig"
"FBgn0085387",0.680183706234576,7.11871222244461,22.9509516351989,0.000446533442515154,0.014148256744063,"UP"
"FBgn0027538",0.430988595336567,4.96119966785209,22.9503711950317,0.000446616288146519,0.014148256744063,"NotSig"
"FBgn0051974",-0.695165491990883,4.75789325673503,22.9337412697823,0.000447947620137818,0.014148256744063,"DOWN"
"FBgn0000504",0.509213369393333,5.1758948040565,22.9144822775357,0.000449449392884235,0.014148256744063,"NotSig"
"FBgn0036819",-0.764216925364237,2.43799732618007,22.8928180793845,0.000451817508649591,0.0141518979056183,"DOWN"
"FBgn0036294",-0.472817312328545,5.15841568982098,22.8484948420442,0.000454740299067921,0.0141518979056183,"NotSig"
"FBgn0260960",0.391862911722717,7.49666683507101,22.8000502607081,0.000458659528036545,0.0141518979056183,"NotSig"
"FBgn0034876",-0.342536870039211,5.90108564345856,22.7979751660669,0.000458830456986689,0.0141518979056183,"NotSig"
"FBgn0033188",-0.343808686000187,8.20664564149626,22.7923784870091,0.000459286123355623,0.0141518979056183,"NotSig"
"FBgn0264490",0.579980482961501,7.0854211937564,22.7858404265595,0.000459821299264562,0.0141518979056183,"NotSig"
"FBgn0040726",0.412614667608749,6.11681064935997,22.7541597663335,0.000462424430424574,0.014179303183278,"NotSig"
"FBgn0004910",0.420842982160176,6.5821580815118,22.6612120103544,0.000470158387429894,0.0142122958566699,"NotSig"
"FBgn0265651",0.992349430681294,2.65417697615748,22.6671244771005,0.000470243849240757,0.0142122958566699,"UP"
"FBgn0029664",-0.388050476437783,5.09485772371189,22.6600015751527,0.000470275563851311,0.0142122958566699,"NotSig"
"FBgn0051103",0.526566996763898,5.88737459947122,22.6587430094814,0.000470367081136316,0.0142122958566699,"NotSig"
"FBgn0035688",0.477118890207923,7.21636370603326,22.6209888237087,0.000473551978615483,0.0142564975671185,"NotSig"
"FBgn0259824",0.375483446184679,6.04223077941278,22.5589651576997,0.000478842967879927,0.0143348695619187,"NotSig"
"FBgn0086675",0.603371779093193,8.09502579477554,22.5499272827117,0.000479618174737465,0.0143348695619187,"UP"
"FBgn0001235",0.426475023813287,7.50859171536034,22.4107428426519,0.000491765644158619,0.0146450639136302,"NotSig"
"FBgn0263864",0.378602378310155,6.53752255141726,22.3584761967497,0.000496420486559877,0.0147306996710725,"NotSig"
"FBgn0039896",0.750720596831187,3.71449746696564,22.3050514882836,0.000501393047670131,0.0147833816640349,"UP"
"FBgn0004882",0.765897710268754,5.63953154693379,22.2988549705873,0.00050180071730761,0.0147833816640349,"UP"
"FBgn0053180",0.345995100989113,7.41815925797134,22.2794135226783,0.000503558705020115,0.0147833816640349,"NotSig"
"FBgn0259211",0.477833163402208,5.04561412561856,22.2394188221762,0.000507255779881529,0.0147833816640349,"NotSig"
"FBgn0259239",0.408707270400178,6.03522648897471,22.2208109579086,0.000508928956519506,0.0147833816640349,"NotSig"
"FBgn0267322",1.27403736168027,2.23537604972385,22.196416361739,0.000512499436089902,0.0147833816640349,"UP"
"FBgn0053116",0.387390197615215,5.3162443480705,22.1790606102862,0.000512814669850401,0.0147833816640349,"NotSig"
"FBgn0038675",-0.668247729703207,4.40959535467368,22.1657887094292,0.000514108515737533,0.0147833816640349,"DOWN"
"FBgn0051036",-0.561827946490467,4.83670633793918,22.1638301544265,0.000514266689122123,0.0147833816640349,"NotSig"
"FBgn0001145",-0.385182378416628,10.1305641580667,22.1372527238802,0.000516698923091984,0.0148019044438704,"NotSig"
"FBgn0261089",0.354387374883099,6.89114450592399,22.0523266565316,0.000524740777916755,0.0149798715621216,"NotSig"
"FBgn0260972",-0.408303731196254,7.0206860064611,22.0062426666129,0.000529165504063752,0.0149798715621216,"NotSig"
"FBgn0266410",0.422363802002928,8.29390556051903,22.0033353615622,0.000529445776061755,0.0149798715621216,"NotSig"
"FBgn0010215",0.394012384179826,7.59179916934226,21.9960600445919,0.000530148854656554,0.0149798715621216,"NotSig"
"FBgn0034918",-0.671437870281579,3.25690777917679,21.8933643278595,0.000540466485462921,0.0151247669098862,"DOWN"
"FBgn0037102",-0.672300772052109,4.69311463371876,21.8893422975804,0.000540651584845182,0.0151247669098862,"DOWN"
"FBgn0032197",0.58202698883973,5.23449636053567,21.8731043493394,0.000542219040183651,0.0151247669098862,"UP"
"FBgn0003449",-0.406807408548509,5.12624839426894,21.8541925886634,0.000544094887642968,0.0151247669098862,"NotSig"
"FBgn0052694",0.646959618533285,5.50429095600661,21.8510592631885,0.000544411225890335,0.0151247669098862,"UP"
"FBgn0051235",-0.616333156863447,3.55144711198152,21.799694693247,0.000549724006441902,0.0151567217592127,"DOWN"
"FBgn0030304",-0.453625530259798,6.21811352053262,21.792778854289,0.00055024042039906,0.0151567217592127,"NotSig"
"FBgn0030798",0.465888129978228,4.72597646957407,21.7852423933896,0.000551053659804689,0.0151567217592127,"NotSig"
"FBgn0032811",0.762889466567678,3.95063764715689,21.719500641745,0.000557855409188822,0.0152929964658088,"UP"
"FBgn0003205",0.323339128476955,6.43011747037996,21.5705045258174,0.00057323534480974,0.0156627571606595,"NotSig"
"FBgn0040532",-0.759918743450828,8.38241844148028,21.4804240006634,0.00058287260448527,0.0158220591776314,"DOWN"
"FBgn0035733",0.344559400533378,5.61902409260426,21.4803106704824,0.000582887794320277,0.0158220591776314,"NotSig"
"FBgn0033872",0.563772826632567,9.05910704846475,21.387334246195,0.000593032505979409,0.0160448239117762,"NotSig"
"FBgn0011259",0.68001534725101,7.34273452966867,21.3554853915711,0.000596556296065907,0.0160479579779112,"UP"
"FBgn0037525",0.548221439751428,8.86277387921049,21.3469933895325,0.000597499636425353,0.0160479579779112,"NotSig"
"FBgn0031313",-0.399310048339881,6.34070387479818,21.3005761214807,0.000602689541069012,0.0160479579779112,"NotSig"
"FBgn0260657",0.455679093044558,8.87118297536969,21.2815168684562,0.00060483423716078,0.0160479579779112,"NotSig"
"FBgn0037796",0.448535666983916,6.19656032124537,21.2731302970421,0.000605782679642412,0.0160479579779112,"NotSig"
"FBgn0016694",0.433728756924131,9.39985386550538,21.2707284713862,0.000606052806301902,0.0160479579779112,"NotSig"
"FBgn0032986",0.357344378690927,7.25551471262023,21.2493861653552,0.000608472272745557,0.0160479579779112,"NotSig"
"FBgn0004435",0.405877022694922,8.06640760564262,21.2477719316331,0.000608655490405135,0.0160479579779112,"NotSig"
"FBgn0067102",0.32351507078429,5.71516021153257,21.1852663516704,0.000615810962201906,0.0161850760510145,"NotSig"
"FBgn0265595",0.523961322588186,6.10204081932175,21.1324554136631,0.000621930111328055,0.0162459379870546,"NotSig"
"FBgn0035959",0.334939348847822,7.35655646129208,21.1182860292548,0.000623582842648441,0.0162459379870546,"NotSig"
"FBgn0034923",-0.730934970240682,3.47754627938366,21.1167010501694,0.00062401356201031,0.0162459379870546,"DOWN"
"FBgn0085380",0.36741162949454,6.29860432548363,21.0768196418749,0.000628454326310034,0.0162804009450864,"NotSig"
"FBgn0015774",0.60076898927071,6.97665276378608,21.0699038458674,0.000629270238244672,0.0162804009450864,"UP"
"FBgn0020300",0.721827460837359,3.22504613273124,20.9564533753772,0.000643173839118317,0.0165882748101575,"UP"
"FBgn0037698",0.621195873840784,7.6997524799676,20.8859265628981,0.000651457225198126,0.0167497340602959,"UP"
"FBgn0024912",-0.626486086176069,3.69206259450545,20.7555006986671,0.000667937810157377,0.0171203007129812,"DOWN"
"FBgn0085397",0.479847330943385,4.53602573435699,20.7264454539447,0.000671512676024726,0.0171588069284219,"NotSig"
"FBgn0037050",-0.46577781564473,5.45133242595212,20.6829066116606,0.000677030002800989,0.0171829994958687,"NotSig"
"FBgn0030158",-0.531594216397603,7.57147583112798,20.6716451026274,0.000678463193831036,0.0171829994958687,"NotSig"
"FBgn0035656",-0.340432299019679,4.96873546980124,20.6703111604697,0.000678685932497775,0.0171829994958687,"NotSig"
"FBgn0053229",0.533750181211604,6.14637595512042,20.5896280239932,0.000689146518825508,0.0173946464309646,"NotSig"
"FBgn0030792",-0.437825854974962,5.2984412243834,20.5499495756732,0.000694402959239925,0.0174740489347944,"NotSig"
"FBgn0026566",-0.486312749833143,5.05408242645806,20.5301197357185,0.000697047928561296,0.0174874539410878,"NotSig"
"FBgn0039844",0.303408994362744,7.15123054117454,20.5124830332537,0.000699372491975503,0.0174927639307105,"NotSig"
"FBgn0032946",0.584160626518683,10.7418440098157,20.4766612947833,0.00070418139348778,0.0175524341696675,"UP"
"FBgn0028685",-0.366212389532204,5.91887957473501,20.4632191054283,0.000705998378850016,0.0175524341696675,"NotSig"
"FBgn0040968",-0.682648336931215,2.66893081808321,20.3366853679208,0.0007240259911241,0.0179467400614264,"DOWN"
"FBgn0027334",-0.785120860197077,3.16145850635835,20.2993580380069,0.000728974206494224,0.0180154550912408,"DOWN"
"FBgn0058006",0.643186456980922,5.24146252031516,20.2496753944764,0.000735600679776012,0.0180767587657598,"UP"
"FBgn0038043",-0.67874361321431,4.05621663325106,20.2489683930905,0.000735821681853009,0.0180767587657598,"DOWN"
"FBgn0000036",0.663199630573185,6.58588635517273,20.164614071061,0.000747755455746175,0.018285034161797,"UP"
"FBgn0265487",0.505360305912603,8.68710866230051,20.1579640124276,0.000748716823390407,0.018285034161797,"NotSig"
"FBgn0025726",0.560483364209344,11.1565962584493,20.122166780077,0.000753922199809991,0.0183556682625545,"NotSig"
"FBgn0263256",0.47216758230557,5.12182058334048,20.1079240470586,0.000756043347932249,0.0183556682625545,"NotSig"
"FBgn0032036",0.316767596903546,6.83032278796991,20.0634811003157,0.000762548542181869,0.0184594718734611,"NotSig"
"FBgn0003870",0.401822737319483,6.66898912535342,19.9720131379297,0.000776224183134606,0.0186807344252659,"NotSig"
"FBgn0032629",0.483042658709116,5.04766128233049,19.9600918128,0.000778074515784442,0.0186807344252659,"NotSig"
"FBgn0041094",0.304948374873853,7.52847799461696,19.9491003483098,0.000779694097541217,0.0186807344252659,"NotSig"
"FBgn0036534",0.454746848121391,7.34767322597006,19.9423878210902,0.00078071435090494,0.0186807344252659,"NotSig"
"FBgn0021874",-0.648845793192308,3.59169862483145,19.9098830651705,0.000785911700672419,0.0187088010760749,"DOWN"
"FBgn0010015",0.53832107885185,4.32201275431795,19.9058854331877,0.000786406905963772,0.0187088010760749,"NotSig"
"FBgn0026379",0.772694506568292,5.86728875147166,19.8563914159339,0.00079392605154249,0.0188137754923895,"UP"
"FBgn0053481",0.457463182432295,7.0257247319459,19.847111719213,0.000795364346217698,0.0188137754923895,"NotSig"
"FBgn0039924",0.516915747836113,7.68793616869373,19.818414745419,0.000799839388283219,0.0188657273378825,"NotSig"
"FBgn0011642",0.523893620543991,7.71274382368895,19.7411141879648,0.000812042012582191,0.0190642024759952,"NotSig"
"FBgn0033928",-0.730434492027285,2.76297806867034,19.7401254776082,0.000812859460566049,0.0190642024759952,"DOWN"
"FBgn0038063",0.451705222962628,5.6856640694029,19.7159823272101,0.000816059585799211,0.0190851901435923,"NotSig"
"FBgn0030272",-0.478381722682056,7.90976903220302,19.5786469506979,0.000838406469602452,0.0195277640389685,"NotSig"
"FBgn0039994",0.38946482989519,6.86401377050426,19.5572786321331,0.000841948606669353,0.0195277640389685,"NotSig"
"FBgn0004859",0.628447774294152,5.64244385223348,19.5544206216135,0.000842427151092953,0.0195277640389685,"UP"
"FBgn0034744",-0.653282672002512,4.70596130717774,19.5295783902913,0.000846655389626622,0.0195277640389685,"DOWN"
"FBgn0039925",0.659881012781226,4.76975405618718,19.5287463357211,0.000846777061238036,0.0195277640389685,"UP"
"FBgn0260026",0.777995794861502,2.49997619381453,19.4742337832163,0.000856877655485967,0.019660391982301,"UP"
"FBgn0031959",1.06082355178675,2.16702216711311,19.4667828002943,0.000858955890118078,0.019660391982301,"UP"
"FBgn0035318",-0.496649977520114,4.53131620022366,19.4526180535987,0.000859652361105562,0.019660391982301,"NotSig"
"FBgn0036621",0.435855223221357,6.39272963561648,19.415612028442,0.000865877180005992,0.0197482015792551,"NotSig"
"FBgn0261445",-0.393731677279184,5.58848938582577,19.3898516313455,0.000870324640321797,0.0197951035638026,"NotSig"
"FBgn0039897",0.473346036943913,8.24631385785832,19.3691952757357,0.000873888284602512,0.0198217016663677,"NotSig"
"FBgn0039634",0.32236129138437,6.8404558146758,19.348917842568,0.000877416407097698,0.019845810981187,"NotSig"
"FBgn0264001",0.584234160856753,8.02137704554479,19.3355783992347,0.000879745455984495,0.019845810981187,"UP"
"FBgn0023213",0.474019928152873,8.6543914695127,19.2773304585447,0.000890003154037725,0.0200226524790172,"NotSig"
"FBgn0259714",0.603128023177238,5.57585458363332,19.2166955430014,0.000900835140766182,0.020190134216169,"UP"
"FBgn0031969",0.402814722683378,5.99030053609627,19.1984417528977,0.000904122454337061,0.020190134216169,"NotSig"
"FBgn0025366",-0.44900565234589,7.53435124541776,19.1923693608978,0.000905217673675726,0.020190134216169,"NotSig"
"FBgn0267089",0.670437128688906,4.8423305884614,19.1809701103244,0.000907357007173466,0.020190134216169,"UP"
"FBgn0250874",-0.413665881338501,4.84901293312441,19.1636857326964,0.000910496483737748,0.020190134216169,"NotSig"
"FBgn0024558",-0.445708108095667,4.15637326411793,19.15388864528,0.000912346376376862,0.020190134216169,"NotSig"
"FBgn0037063",-0.342384590977033,6.75001528619678,19.1286227738193,0.000916833692861489,0.020190134216169,"NotSig"
"FBgn0032600",0.553566033922085,7.75204923284556,19.107010091734,0.00092081070132907,0.020190134216169,"NotSig"
"FBgn0026088",-0.525050278172271,6.10384794240248,19.1035198403203,0.000921456996163462,0.020190134216169,"NotSig"
"FBgn0062978",0.503607853652049,8.50905747117374,19.1014622008728,0.000921834851275743,0.020190134216169,"NotSig"
"FBgn0036259",0.632328676609187,5.18180795209748,19.0606225552251,0.000929460489644793,0.0203034390336919,"UP"
"FBgn0083961",-0.507022467454654,4.42451639020264,19.0097146173397,0.000939090851850111,0.0204598241117555,"NotSig"
"FBgn0265512",-0.344787058557006,7.56647204018224,18.9736030532409,0.000945815379470726,0.0205132466139134,"NotSig"
"FBgn0036892",0.31715593178953,6.94536879529977,18.970019136942,0.000946498394312709,0.0205132466139134,"NotSig"
"FBgn0000635",0.386395900951482,7.27024057884328,18.9354554106363,0.000953111151791487,0.0206026298320672,"NotSig"
"FBgn0039110",-0.447704070111845,4.65489543018733,18.9153178315918,0.000957078604003231,0.0206345150066217,"NotSig"
"FBgn0030063",-0.68322922617555,3.50505777778884,18.8763647997271,0.000964869830604963,0.020748460591113,"DOWN"
"FBgn0040259",0.43094154214167,5.39943592689528,18.8464048608794,0.000970414615827101,0.0208136336902398,"NotSig"
"FBgn0052016",0.457053729053213,7.0035688942024,18.8249090460289,0.000974628048544537,0.0208167328355648,"NotSig"
"FBgn0034335",-0.598645731212286,5.05271188209993,18.8003638525216,0.000979529374189872,0.0208167328355648,"DOWN"
"FBgn0264916",-0.545941641172564,4.56047242682533,18.796577803932,0.000980345880973109,0.0208167328355648,"NotSig"
"FBgn0038912",0.425659676560794,7.70060939031055,18.7946465254784,0.000980616717703863,0.0208167328355648,"NotSig"
"FBgn0015288",-0.438612100805657,8.60367901179536,18.7752246658758,0.000984482909111543,0.0208453555103183,"NotSig"
"FBgn0030796",-0.526908429971994,6.58776912389313,18.7323306742386,0.000993086521267364,0.020940297734314,"NotSig"
"FBgn0014029",-0.430230385516861,5.70695711640545,18.7276891237917,0.000994025487327622,0.020940297734314,"NotSig"
"FBgn0283477",0.452443969686183,7.38242390351978,18.6734938622008,0.0010050290748181,0.0211183647472565,"NotSig"
"FBgn0259214",0.415263686889757,9.84408399380057,18.635912950896,0.00101274531959692,0.0212266291163112,"NotSig"
"FBgn0031106",-0.513367023000716,4.8208903266147,18.6042350421524,0.00101938519816013,0.0212597368412736,"NotSig"
"FBgn0036433",0.4109389004059,6.76259122013437,18.6034843400925,0.00101946074718995,0.0212597368412736,"NotSig"
