FBgn,logFC_Tutorial,qval_Tutorial,logFC_Published,qval_Published,direction_agree,sig_A,sig_B,category,delta_logFC,abs_delta
FBgn0039252,-0.0207818159753094,0.938291063995957,0.0139490425672027,1,FALSE,FALSE,FALSE,ns_both,0.0347308585425121,0.0347308585425121
FBgn0033905,-0.0317259348865728,0.927163725754763,0.00290613113406289,1,FALSE,FALSE,FALSE,ns_both,0.03463206602063569,0.03463206602063569
FBgn0036980,-0.0254778703789731,0.927117128827777,0.00912637829208147,1,FALSE,FALSE,FALSE,ns_both,0.03460424867105457,0.03460424867105457
FBgn0028888,-0.0180503870309159,0.94583459446451,0.0161322709650837,1,FALSE,FALSE,FALSE,ns_both,0.0341826579959996,0.0341826579959996
FBgn0037117,-0.0263517620522026,0.92517609942425,0.00776615960539182,1,FALSE,FALSE,FALSE,ns_both,0.03411792165759442,0.03411792165759442
FBgn0033998,-0.0297370757940245,0.908529627064046,0.00417931282445648,1,FALSE,FALSE,FALSE,ns_both,0.03391638861848098,0.03391638861848098
FBgn0031815,-0.0265302305839592,0.918583215921261,0.00698629178975343,1,FALSE,FALSE,FALSE,ns_both,0.03351652237371263,0.03351652237371263
FBgn0033484,-0.00871780661996691,0.977056099524037,0.0247750656140359,1,FALSE,FALSE,FALSE,ns_both,0.03349287223400281,0.03349287223400281
FBgn0032814,-0.0265700289206443,0.938291063995957,0.00686310999237082,1,FALSE,FALSE,FALSE,ns_both,0.03343313891301512,0.03343313891301512
FBgn0038652,-0.0263473264151204,0.944585386967456,0.00668395760029999,1,FALSE,FALSE,FALSE,ns_both,0.03303128401542039,0.03303128401542039
FBgn0038387,0.019887911537006,0.954373031353014,-0.0129361533834754,1,FALSE,FALSE,FALSE,ns_both,-0.0328240649204814,0.0328240649204814
FBgn0051441,3.5965802569301e-4,0.9997585031994,-0.0322759432275491,1,FALSE,FALSE,FALSE,ns_both,-0.03263560125324211,0.03263560125324211
FBgn0030091,-0.0246670015914782,0.958190216125776,0.00792397781501343,1,FALSE,FALSE,FALSE,ns_both,0.03259097940649163,0.03259097940649163
FBgn0003002,-0.0286249789156859,0.962550535586621,0.00390247185061272,1,FALSE,FALSE,FALSE,ns_both,0.03252745076629862,0.03252745076629862
FBgn0038819,0.0234537797062439,0.984577135481627,-0.00897395865594007,1,FALSE,FALSE,FALSE,ns_both,-0.032427738362183975,0.032427738362183975
FBgn0038438,-0.0117484968678852,0.965385632635569,0.0206137307137585,1,FALSE,FALSE,FALSE,ns_both,0.0323622275816437,0.0323622275816437
FBgn0052473,-0.0134371220422646,0.960579435773239,0.0186950030110435,1,FALSE,FALSE,FALSE,ns_both,0.032132125053308105,0.032132125053308105
FBgn0050021,-0.0310081652081941,0.903778696517176,8.00092043609693e-4,1,FALSE,FALSE,FALSE,ns_both,0.03180825725180379,0.03180825725180379
FBgn0031002,-0.0252430644496433,0.938291063995957,0.00620863223297239,1,FALSE,FALSE,FALSE,ns_both,0.03145169668261569,0.03145169668261569
FBgn0261837,0.0312118831990437,0.92958712537205,0,1,FALSE,FALSE,FALSE,ns_both,-0.0312118831990437,0.0312118831990437
FBgn0261838,0.0312118831990437,0.92958712537205,0,1,FALSE,FALSE,FALSE,ns_both,-0.0312118831990437,0.0312118831990437
FBgn0000659,-0.008249498917426,0.987061081622256,0.0226494890739667,1,FALSE,FALSE,FALSE,ns_both,0.0308989879913927,0.0308989879913927
FBgn0019890,-0.0122624153423559,0.971403605206783,0.0186353984684679,1,FALSE,FALSE,FALSE,ns_both,0.0308978138108238,0.0308978138108238
FBgn0259143,-0.00399676198096475,0.988461960048917,0.0265378413498122,1,FALSE,FALSE,FALSE,ns_both,0.030534603330776948,0.030534603330776948
FBgn0286511,-0.00195779441690999,0.996297561365141,0.0283966100911977,1,FALSE,FALSE,FALSE,ns_both,0.030354404508107693,0.030354404508107693
FBgn0030432,-4.26711054156131e-5,0.999986126629189,0.0302433622044089,1,FALSE,FALSE,FALSE,ns_both,0.030286033309824514,0.030286033309824514
FBgn0020379,-0.0050345225206613,0.991196322328452,0.0251413503826317,1,FALSE,FALSE,FALSE,ns_both,0.030175872903293002,0.030175872903293002
FBgn0037228,-0.0223008211544073,0.97281750427097,0.0075986361580505,1,FALSE,FALSE,FALSE,ns_both,0.0298994573124578,0.0298994573124578
FBgn0000454,-0.0148709519771614,0.956636981097888,0.0150019330730805,1,FALSE,FALSE,FALSE,ns_both,0.029872885050241903,0.029872885050241903
FBgn0032015,-0.0260068899327936,0.944615145398824,0.00376874941344825,1,FALSE,FALSE,FALSE,ns_both,0.02977563934624185,0.02977563934624185
FBgn0033616,-0.0097401445416025,0.983495835904357,0.0197022955304422,1,FALSE,FALSE,FALSE,ns_both,0.029442440072044697,0.029442440072044697
FBgn0035770,-0.0146783660130459,0.971203245336195,0.0147234010872266,1,FALSE,FALSE,FALSE,ns_both,0.0294017671002725,0.0294017671002725
FBgn0003884,-0.028499495455664402,0.926409650350557,7.65023736409104e-4,1,FALSE,FALSE,FALSE,ns_both,0.029264519192073506,0.029264519192073506
FBgn0025885,-0.0125827722216516,0.96564767894395,0.0160392895281444,1,FALSE,FALSE,FALSE,ns_both,0.028622061749796,0.028622061749796
FBgn0266539,-0.0285695323571163,0.93978240356154,0,1,FALSE,FALSE,FALSE,ns_both,0.0285695323571163,0.0285695323571163
FBgn0035904,-0.0245432812646011,0.938291063995957,0.00397773366828111,1,FALSE,FALSE,FALSE,ns_both,0.028521014932882213,0.028521014932882213
FBgn0010416,-0.026617106129084,0.937899630142163,0.0018337921149544,1,FALSE,FALSE,FALSE,ns_both,0.0284508982440384,0.0284508982440384
FBgn0263106,-0.00465024812890188,0.987061081622256,0.0237151955544059,1,FALSE,FALSE,FALSE,ns_both,0.028365443683307782,0.028365443683307782
FBgn0034962,-0.00981742037311252,0.974063614726421,0.017699746233845,1,FALSE,FALSE,FALSE,ns_both,0.02751716660695752,0.02751716660695752
FBgn0259749,-0.0231732508483198,0.930525136130877,0.00417450848925798,1,FALSE,FALSE,FALSE,ns_both,0.027347759337577777,0.027347759337577777
FBgn0016693,-0.0263247280507963,0.917413278772932,9.59268631820067e-4,1,FALSE,FALSE,FALSE,ns_both,0.027283996682616368,0.027283996682616368
FBgn0259989,0.027225046768907,0.987061081622256,0,1,FALSE,FALSE,FALSE,ns_both,-0.027225046768907,0.027225046768907
FBgn0028662,-0.0246194433632102,0.929841864102281,0.002386154275845,1,FALSE,FALSE,FALSE,ns_both,0.0270055976390552,0.0270055976390552
FBgn0001247,-3.7228652623851e-4,0.99932993475263,0.0265707068464741,1,FALSE,FALSE,FALSE,ns_both,0.02694299337271261,0.02694299337271261
FBgn0030996,-0.0218516215499057,0.938291063995957,0.00506997283914,1,FALSE,FALSE,FALSE,ns_both,0.0269215943890457,0.0269215943890457
FBgn0259713,0.0153268081390052,0.983495835904357,-0.0109442227485395,1,FALSE,FALSE,FALSE,ns_both,-0.026271030887544698,0.026271030887544698
FBgn0039561,-0.00988906966084016,0.970765350100084,0.0162026470122054,1,FALSE,FALSE,FALSE,ns_both,0.02609171667304556,0.02609171667304556
FBgn0030309,-0.0184463368861304,0.944615145398824,0.00754495962311801,1,FALSE,FALSE,FALSE,ns_both,0.025991296509248408,0.025991296509248408
FBgn0032801,0.0164349421583308,0.98026802882228,-0.00948849718741059,1,FALSE,FALSE,FALSE,ns_both,-0.025923439345741393,0.025923439345741393
FBgn0000039,-0.0109361026494931,0.966286332370214,0.0149502506262731,1,FALSE,FALSE,FALSE,ns_both,0.0258863532757662,0.0258863532757662
FBgn0086679,-5.6612896384695e-4,0.998467083993919,0.0253037325748891,1,FALSE,FALSE,FALSE,ns_both,0.02586986153873605,0.02586986153873605
FBgn0085208,-0.0257535021125217,0.979948784312442,0,1,FALSE,FALSE,FALSE,ns_both,0.0257535021125217,0.0257535021125217
FBgn0015024,-0.0218280490231615,0.939454102588729,0.003877470495218,1,FALSE,FALSE,FALSE,ns_both,0.0257055195183795,0.0257055195183795
FBgn0033564,-0.0199783469227204,0.944615145398824,0.00558038068570904,1,FALSE,FALSE,FALSE,ns_both,0.025558727608429442,0.025558727608429442
FBgn0040038,0.0251856654163259,0.963201292461242,0,1,FALSE,FALSE,FALSE,ns_both,-0.0251856654163259,0.0251856654163259
FBgn0032973,0.01992229410205,0.981403479553125,-0.00498168490656248,1,FALSE,FALSE,FALSE,ns_both,-0.02490397900861248,0.02490397900861248
FBgn0028429,0.0234019505821995,0.935647729794827,-0.0011375667314738,1,FALSE,FALSE,FALSE,ns_both,-0.024539517313673303,0.024539517313673303
FBgn0259725,-0.0244778651548978,0.929727342318273,0,1,FALSE,FALSE,FALSE,ns_both,0.0244778651548978,0.0244778651548978
FBgn0259726,-0.0244778651548978,0.929727342318273,0,1,FALSE,FALSE,FALSE,ns_both,0.0244778651548978,0.0244778651548978
FBgn0263593,-0.0184369901239166,0.96013495023279,0.00580118076503951,1,FALSE,FALSE,FALSE,ns_both,0.02423817088895611,0.02423817088895611
FBgn0025808,-0.0226903236873504,0.968946793277885,0.00124468456436637,1,FALSE,FALSE,FALSE,ns_both,0.02393500825171677,0.02393500825171677
FBgn0000575,-0.0229331388030421,0.93436354870052,4.05803946158637e-4,1,FALSE,FALSE,FALSE,ns_both,0.023338942749200738,0.023338942749200738
FBgn0266019,-0.0034848381701944,0.995799873099048,0.0198492261680563,1,FALSE,FALSE,FALSE,ns_both,0.0233340643382507,0.0233340643382507
FBgn0031392,-0.0161316027404378,0.956636981097888,0.00698461913135516,1,FALSE,FALSE,FALSE,ns_both,0.02311622187179296,0.02311622187179296
FBgn0038897,-0.00645521432111968,0.996297561365141,0.0166316418968011,1,FALSE,FALSE,FALSE,ns_both,0.02308685621792078,0.02308685621792078
FBgn0037151,-0.018631294179767,0.987031585772331,0.00437170965210529,1,FALSE,FALSE,FALSE,ns_both,0.023003003831872287,0.023003003831872287
FBgn0039136,-0.0204970780073116,0.942816421487825,0.00236324802975258,1,FALSE,FALSE,FALSE,ns_both,0.022860326037064182,0.022860326037064182
FBgn0034742,-0.0178731658723183,0.96013495023279,0.00412342318285724,1,FALSE,FALSE,FALSE,ns_both,0.02199658905517554,0.02199658905517554
FBgn0061469,-3.5636182280935e-4,0.99932993475263,0.0216019204940775,1,FALSE,FALSE,FALSE,ns_both,0.021958282316886853,0.021958282316886853
FBgn0029123,0.0121734529258761,0.980984941050968,-0.00972834463494975,1,FALSE,FALSE,FALSE,ns_both,-0.02190179756082585,0.02190179756082585
FBgn0026369,-0.0142882986010027,0.956702982520569,0.00725370944675082,1,FALSE,FALSE,FALSE,ns_both,0.02154200804775352,0.02154200804775352
FBgn0033980,-0.00490033895984429,0.990236325618106,0.0164098374925476,1,FALSE,FALSE,FALSE,ns_both,0.021310176452391888,0.021310176452391888
FBgn0015380,-9.6173851605154e-4,0.997035537902129,0.0199489161134202,1,FALSE,FALSE,FALSE,ns_both,0.02091065462947174,0.02091065462947174
FBgn0011232,-0.00869667678813988,0.974629104540756,0.0119289832014844,1,FALSE,FALSE,FALSE,ns_both,0.02062565998962428,0.02062565998962428
FBgn0001491,0.0133128228375562,0.979948784312442,-0.00716622890942586,1,FALSE,FALSE,FALSE,ns_both,-0.02047905174698206,0.02047905174698206
FBgn0036695,-0.0191589555776738,0.955116993739344,8.83271934854646e-4,1,FALSE,FALSE,FALSE,ns_both,0.020042227512528446,0.020042227512528446
FBgn0028380,-0.0154812848586762,0.961026285605636,0.00439415811885546,1,FALSE,FALSE,FALSE,ns_both,0.01987544297753166,0.01987544297753166
FBgn0002909,0.0197797161021272,0.961026285605636,0,1,FALSE,FALSE,FALSE,ns_both,-0.0197797161021272,0.0197797161021272
FBgn0260487,0.0116790665051967,0.986255335393844,-0.00786586703743067,1,FALSE,FALSE,FALSE,ns_both,-0.01954493354262737,0.01954493354262737
FBgn0027582,-0.0151709564218478,0.956636981097888,0.00435684060091323,1,FALSE,FALSE,FALSE,ns_both,0.01952779702276103,0.01952779702276103
FBgn0030468,-0.0146128115692833,0.968946793277885,0.00401061029224481,1,FALSE,FALSE,FALSE,ns_both,0.01862342186152811,0.01862342186152811
FBgn0262719,0.0151998148284689,0.982753200690515,-0.0032532532492307,1,FALSE,FALSE,FALSE,ns_both,-0.0184530680776996,0.0184530680776996
FBgn0011704,0.00958990745118501,0.991801623929587,-0.00884347081616207,1,FALSE,FALSE,FALSE,ns_both,-0.01843337826734708,0.01843337826734708
FBgn0261535,-0.00219131232237422,0.996564573250862,0.0159679504610951,1,FALSE,FALSE,FALSE,ns_both,0.01815926278346932,0.01815926278346932
FBgn0005672,-0.00388549682330897,0.988461960048917,0.0134572559253567,1,FALSE,FALSE,FALSE,ns_both,0.01734275274866567,0.01734275274866567
FBgn0032702,-0.0132412025590763,0.96338528110679,0.00386080678447471,1,FALSE,FALSE,FALSE,ns_both,0.01710200934355101,0.01710200934355101
FBgn0032748,-0.0165202177377848,0.967056951360132,1.70983262781366e-4,1,FALSE,FALSE,FALSE,ns_both,0.016691201000566164,0.016691201000566164
FBgn0266171,-0.0163672322932606,0.965698570912664,0,1,FALSE,FALSE,FALSE,ns_both,0.0163672322932606,0.0163672322932606
FBgn0261859,-0.00506480308309864,0.988461960048917,0.0112572627602918,1,FALSE,FALSE,FALSE,ns_both,0.01632206584339044,0.01632206584339044
FBgn0263934,0.00897857011143657,0.987061081622256,-0.00643778957727532,1,FALSE,FALSE,FALSE,ns_both,-0.01541635968871189,0.01541635968871189
FBgn0262351,0.0136841342316794,0.992760755623299,0,1,FALSE,FALSE,FALSE,ns_both,-0.0136841342316794,0.0136841342316794
FBgn0038974,-0.00255418024129789,0.995182600766071,0.0109365011718172,1,FALSE,FALSE,FALSE,ns_both,0.013490681413115092,0.013490681413115092
FBgn0000008,0.00910304680306455,0.974629104540756,-0.00401881778852247,1,FALSE,FALSE,FALSE,ns_both,-0.01312186459158702,0.01312186459158702
FBgn0037069,0.0129816129127316,0.994942762808253,0,1,FALSE,FALSE,FALSE,ns_both,-0.0129816129127316,0.0129816129127316
FBgn0035889,-0.0129688828501736,0.96984148241902,0,1,FALSE,FALSE,FALSE,ns_both,0.0129688828501736,0.0129688828501736
FBgn0037339,-0.0112629908508878,0.965385632635569,0.00126469598739265,1,FALSE,FALSE,FALSE,ns_both,0.01252768683828045,0.01252768683828045
FBgn0011739,0.00283089575170628,0.994623934080329,-0.00942780515998757,1,FALSE,FALSE,FALSE,ns_both,-0.01225870091169385,0.01225870091169385
FBgn0037540,-0.0063312893107558,0.992799203028115,0.00530974721909103,1,FALSE,FALSE,FALSE,ns_both,0.01164103652984683,0.01164103652984683
FBgn0051068,-0.0102677226193154,0.989864861326773,0,1,FALSE,FALSE,FALSE,ns_both,0.0102677226193154,0.0102677226193154
FBgn0250755,-0.00202630149211295,0.995799873099048,0.0081200645626601,1,FALSE,FALSE,FALSE,ns_both,0.010146366054773051,0.010146366054773051
FBgn0029822,0.00523007281833163,0.988461960048917,-0.00482131058996492,1,FALSE,FALSE,FALSE,ns_both,-0.01005138340829655,0.01005138340829655
FBgn0035234,-0.0100219021356072,0.986556633249231,0,1,FALSE,FALSE,FALSE,ns_both,0.0100219021356072,0.0100219021356072
FBgn0266178,0.00977383147784592,0.996889355650307,0,1,FALSE,FALSE,FALSE,ns_both,-0.00977383147784592,0.00977383147784592
FBgn0259708,0.00956484624468721,0.987631104352673,0,1,FALSE,FALSE,FALSE,ns_both,-0.00956484624468721,0.00956484624468721
FBgn0259709,0.00956484624468721,0.987631104352673,0,1,FALSE,FALSE,FALSE,ns_both,-0.00956484624468721,0.00956484624468721
FBgn0040718,0.00350106495231334,0.996297561365141,-0.0059504876962103,1,FALSE,FALSE,FALSE,ns_both,-0.00945155264852364,0.00945155264852364
FBgn0033352,-0.00130594899966485,0.996564573250862,0.00798658215694169,1,FALSE,FALSE,FALSE,ns_both,0.00929253115660654,0.00929253115660654
FBgn0039160,-0.00721617036221845,0.981427882391161,0.00150475250360261,1,FALSE,FALSE,FALSE,ns_both,0.00872092286582106,0.00872092286582106
FBgn0030504,-0.00387344722158989,0.990735168880097,0.00350330580438047,1,FALSE,FALSE,FALSE,ns_both,0.00737675302597036,0.00737675302597036
FBgn0266451,0.00530435341989146,0.991196322328452,0,1,FALSE,FALSE,FALSE,ns_both,-0.00530435341989146,0.00530435341989146
FBgn0028538,0.00182150663195172,0.996889355650307,-0.00326276580012095,1,FALSE,FALSE,FALSE,ns_both,-0.00508427243207267,0.00508427243207267
FBgn0042641,-0.00338348621529294,0.991280633163223,0,1,FALSE,FALSE,FALSE,ns_both,0.00338348621529294,0.00338348621529294
FBgn0038396,5.11921114990039e-6,0.999986126629189,-0.00244675965222124,1,FALSE,FALSE,FALSE,ns_both,-0.0024518788633711404,0.0024518788633711404
FBgn0033339,2.79203356142015e-5,0.999986126629189,-0.00188171587920951,1,FALSE,FALSE,FALSE,ns_both,-0.0019096362148237115,0.0019096362148237115
