FBgn,logFC_Tutorial,qval_Tutorial,logFC_edgeR,qval_edgeR,direction_agree,sig_A,sig_B,category,delta_logFC,abs_delta
FBgn0015790,-0.0447582365446359,0.864100813568411,0.0077130805572154,0.957265637337991,FALSE,FALSE,FALSE,ns_both,0.0524713171018513,0.0524713171018513
FBgn0052250,-0.044685493192860803,0.870966043785123,0.00765911589332532,0.970369434898427,FALSE,FALSE,FALSE,ns_both,0.05234460908618612,0.05234460908618612
FBgn0037234,-0.0117821917212154,0.965385632635569,0.0404315722737884,0.749701388475919,FALSE,FALSE,FALSE,ns_both,0.0522137639950038,0.0522137639950038
FBgn0052380,-0.0319349345174915,0.910654140220218,0.0202554203413725,0.896148113077815,FALSE,FALSE,FALSE,ns_both,0.052190354858864,0.052190354858864
FBgn0004055,-0.0458557830722321,0.863804300187725,0.00604400290657787,0.968649048367353,FALSE,FALSE,FALSE,ns_both,0.05189978597880997,0.05189978597880997
FBgn0037279,-0.0200800181501664,0.949290145681094,0.0315586598249203,0.883626590386932,FALSE,FALSE,FALSE,ns_both,0.0516386779750867,0.0516386779750867
FBgn0052666,-0.0434794200368004,0.885750091977524,0.00811098465639475,0.972774364783951,FALSE,FALSE,FALSE,ns_both,0.05159040469319515,0.05159040469319515
FBgn0033247,-0.0463165834620941,0.909594030714196,0.0052238128781554,0.985227787996237,FALSE,FALSE,FALSE,ns_both,0.0515403963402495,0.0515403963402495
FBgn0040256,-0.0096960855363906,0.988351233046763,0.0414372519507778,0.922249937652715,FALSE,FALSE,FALSE,ns_both,0.0511333374871684,0.0511333374871684
FBgn0261049,-0.0084393181765944,0.979149727372727,0.0425409871601805,0.793355254798281,FALSE,FALSE,FALSE,ns_both,0.0509803053367749,0.0509803053367749
FBgn0036549,-0.0019482474939777,0.996889355650307,0.0489539150696752,0.897598279592407,FALSE,FALSE,FALSE,ns_both,0.050902162563652896,0.050902162563652896
FBgn0028380,-0.0154812848586762,0.961026285605636,0.0353555011487003,0.860515721377986,FALSE,FALSE,FALSE,ns_both,0.0508367860073765,0.0508367860073765
FBgn0259143,-0.0039967619809647,0.988461960048917,0.0467651250975509,0.738973661325404,FALSE,FALSE,FALSE,ns_both,0.0507618870785156,0.0507618870785156
FBgn0026573,-0.0036490052065864,0.989771080460667,0.0470274205270234,0.758247406001382,FALSE,FALSE,FALSE,ns_both,0.050676425733609795,0.050676425733609795
FBgn0037670,-0.0506295236632846,0.938291063995957,2.16483839977392e-5,0.99996926244025,FALSE,FALSE,FALSE,ns_both,0.05065117204728234,0.05065117204728234
FBgn0033968,-0.0127228841781126,0.967455386120638,0.0379190957538269,0.865958943900636,FALSE,FALSE,FALSE,ns_both,0.050641979931939494,0.050641979931939494
FBgn0033055,-0.0238921035256168,0.929727342318273,0.0267030747595868,0.869222608007166,FALSE,FALSE,FALSE,ns_both,0.0505951782852036,0.0505951782852036
FBgn0027091,-0.0148132882803635,0.96013495023279,0.0357357727724874,0.863438793494877,FALSE,FALSE,FALSE,ns_both,0.0505490610528509,0.0505490610528509
FBgn0266084,-0.0424991079733177,0.935113796138603,0.00768060401214773,0.982394262143529,FALSE,FALSE,FALSE,ns_both,0.050179711985465426,0.050179711985465426
FBgn0034002,0.0185164981297457,0.94592176503754,-0.0316361445494469,0.854602465114547,FALSE,FALSE,FALSE,ns_both,-0.0501526426791926,0.0501526426791926
FBgn0039178,-0.0391988561309614,0.878095009607048,0.010933753236566,0.958931197319913,FALSE,FALSE,FALSE,ns_both,0.0501326093675274,0.0501326093675274
FBgn0031002,-0.0252430644496433,0.938291063995957,0.0248510088535793,0.905879006609304,FALSE,FALSE,FALSE,ns_both,0.0500940733032226,0.0500940733032226
FBgn0031814,-0.0418080660978842,0.870966043785123,0.00826056302674791,0.961588607240699,FALSE,FALSE,FALSE,ns_both,0.05006862912463211,0.05006862912463211
FBgn0038438,-0.0117484968678852,0.965385632635569,0.0380394929216098,0.806218732432987,FALSE,FALSE,FALSE,ns_both,0.049787989789494995,0.049787989789494995
FBgn0039252,-0.0207818159753094,0.938291063995957,0.0289026216909839,0.860784442968274,FALSE,FALSE,FALSE,ns_both,0.049684437666293296,0.049684437666293296
FBgn0037465,-0.0452634910872524,0.867400237904317,0.00427550303081131,0.978414134871713,FALSE,FALSE,FALSE,ns_both,0.049538994118063714,0.049538994118063714
FBgn0010416,-0.026617106129084,0.937899630142163,0.0228790760058723,0.917541633960415,FALSE,FALSE,FALSE,ns_both,0.049496182134956296,0.049496182134956296
FBgn0035101,-0.0059071389930526,0.985871186430218,0.0435002926529785,0.842530326495077,FALSE,FALSE,FALSE,ns_both,0.0494074316460311,0.0494074316460311
FBgn0050104,-0.032109993530081,0.925822704328145,0.0171906753927723,0.93770462231874,FALSE,FALSE,FALSE,ns_both,0.0493006689228533,0.0493006689228533
FBgn0039303,-0.0170009838503421,0.949528651652136,0.0320220560498232,0.869069957874356,FALSE,FALSE,FALSE,ns_both,0.0490230399001653,0.0490230399001653
FBgn0016693,-0.0263247280507963,0.917413278772932,0.0226229913819503,0.872271376334935,FALSE,FALSE,FALSE,ns_both,0.0489477194327466,0.0489477194327466
FBgn0086347,-0.0175033475870276,0.96013495023279,0.0314426390638135,0.901221841245771,FALSE,FALSE,FALSE,ns_both,0.0489459866508411,0.0489459866508411
FBgn0032015,-0.0260068899327936,0.944615145398824,0.0228769612067166,0.928627145281442,FALSE,FALSE,FALSE,ns_both,0.0488838511395102,0.0488838511395102
FBgn0052732,-0.0229311101960967,0.944615145398824,0.0258959574764951,0.888170388313979,FALSE,FALSE,FALSE,ns_both,0.048827067672591803,0.048827067672591803
FBgn0022702,-0.0386792793447913,0.933386535021355,0.0100486879449603,0.97579279972015,FALSE,FALSE,FALSE,ns_both,0.048727967289751595,0.048727967289751595
FBgn0022786,-0.0259006751989058,0.950817268567178,0.0226066692066892,0.925690225126922,FALSE,FALSE,FALSE,ns_both,0.048507344405594996,0.048507344405594996
FBgn0030344,-0.0207886017401208,0.949272748749538,0.027608881509489,0.913273007754942,FALSE,FALSE,FALSE,ns_both,0.048397483249609796,0.048397483249609796
FBgn0010830,-0.0325798861140174,0.902308981088188,0.0158128591732156,0.932325904551969,FALSE,FALSE,FALSE,ns_both,0.048392745287233,0.048392745287233
FBgn0039789,-0.0334613226454489,0.892412500927947,0.0149157127889903,0.933854643130907,FALSE,FALSE,FALSE,ns_both,0.0483770354344392,0.0483770354344392
FBgn0000039,-0.0109361026494931,0.966286332370214,0.0373759420815971,0.845991550496187,FALSE,FALSE,FALSE,ns_both,0.0483120447310902,0.0483120447310902
FBgn0263773,-0.0131825702408277,0.962550535586621,0.0351276846120739,0.822405994473102,FALSE,FALSE,FALSE,ns_both,0.048310254852901593,0.048310254852901593
FBgn0030468,-0.0146128115692833,0.968946793277885,0.0336835761532013,0.875674514797896,FALSE,FALSE,FALSE,ns_both,0.048296387722484596,0.048296387722484596
FBgn0052484,-0.0035140738130374,0.99143958749111,0.04475172593139,0.812426033686255,FALSE,FALSE,FALSE,ns_both,0.0482657997444274,0.0482657997444274
FBgn0034186,0.0357542100372938,0.94592176503754,-0.0123486524025851,0.975528672922249,FALSE,FALSE,FALSE,ns_both,-0.0481028624398789,0.0481028624398789
FBgn0037894,-0.0135636289747158,0.97281750427097,0.034529345377575,0.900637874891023,FALSE,FALSE,FALSE,ns_both,0.048092974352290804,0.048092974352290804
FBgn0030969,-0.0237927939402063,0.96013495023279,0.0242824107098899,0.929885985702345,FALSE,FALSE,FALSE,ns_both,0.0480752046500962,0.0480752046500962
FBgn0033484,-0.0087178066199669,0.977056099524037,0.0393130993851904,0.842530326495077,FALSE,FALSE,FALSE,ns_both,0.048030906005157296,0.048030906005157296
FBgn0030367,-0.0433729007621416,0.878607108133268,0.00463012131361088,0.976797622872169,FALSE,FALSE,FALSE,ns_both,0.04800302207575248,0.04800302207575248
FBgn0033998,-0.0297370757940245,0.908529627064046,0.0181805866777572,0.918069777906658,FALSE,FALSE,FALSE,ns_both,0.0479176624717817,0.0479176624717817
FBgn0003963,-0.0382946708182902,0.930206566843168,0.00952241206734195,0.976797622872169,FALSE,FALSE,FALSE,ns_both,0.047817082885632155,0.047817082885632155
FBgn0028888,-0.0180503870309159,0.94583459446451,0.0297535862232638,0.892774688227342,FALSE,FALSE,FALSE,ns_both,0.0478039732541797,0.0478039732541797
FBgn0261439,-0.0456279967011953,0.870966043785123,0.00216658328268253,0.988574462962153,FALSE,FALSE,FALSE,ns_both,0.04779457998387783,0.04779457998387783
FBgn0050021,-0.0310081652081941,0.903778696517176,0.0166584981187387,0.919950622481313,FALSE,FALSE,FALSE,ns_both,0.0476666633269328,0.0476666633269328
FBgn0003483,-0.0381879489585142,0.958190216125776,0.00937860578633974,0.984881328762457,FALSE,FALSE,FALSE,ns_both,0.04756655474485394,0.04756655474485394
FBgn0036980,-0.0254778703789731,0.927117128827777,0.0218871500944417,0.881285313498849,FALSE,FALSE,FALSE,ns_both,0.0473650204734148,0.0473650204734148
FBgn0031811,0.0081390702324995,0.991254777115217,-0.0392135223244749,0.926529406783378,FALSE,FALSE,FALSE,ns_both,-0.047352592556974396,0.047352592556974396
FBgn0020616,-0.0349764340830369,0.889925627650963,0.0123683984394648,0.937536803869423,FALSE,FALSE,FALSE,ns_both,0.0473448325225017,0.0473448325225017
FBgn0034182,-0.0256760865038038,0.937036268216762,0.0215727892021376,0.902309198843865,FALSE,FALSE,FALSE,ns_both,0.0472488757059414,0.0472488757059414
FBgn0036646,-0.0313503427202294,0.938291063995957,0.0156113407259268,0.952082967813273,FALSE,FALSE,FALSE,ns_both,0.0469616834461562,0.0469616834461562
FBgn0030695,-0.0295001922030515,0.939870985064508,0.0174446186015005,0.934251320774079,FALSE,FALSE,FALSE,ns_both,0.046944810804552,0.046944810804552
FBgn0039741,-0.0252361866660664,0.923251912689464,0.0216341208248532,0.905879006609304,FALSE,FALSE,FALSE,ns_both,0.0468703074909196,0.0468703074909196
FBgn0050044,0.0205946333005005,0.968037929911835,-0.0262548632061145,0.932325904551969,FALSE,FALSE,FALSE,ns_both,-0.046849496506615004,0.046849496506615004
FBgn0033616,-0.0097401445416025,0.983495835904357,0.0369064398422926,0.881285313498849,FALSE,FALSE,FALSE,ns_both,0.0466465843838951,0.0466465843838951
FBgn0052473,-0.0134371220422646,0.960579435773239,0.0331749512983534,0.829526352375192,FALSE,FALSE,FALSE,ns_both,0.046612073340617996,0.046612073340617996
FBgn0025885,-0.0125827722216516,0.96564767894395,0.0340253377626809,0.813729329932198,FALSE,FALSE,FALSE,ns_both,0.0466081099843325,0.0466081099843325
FBgn0031450,-0.0288855451995691,0.916330031334944,0.017721445446237,0.899305016710424,FALSE,FALSE,FALSE,ns_both,0.046606990645806104,0.046606990645806104
FBgn0030432,-4.26711054156131e-5,0.999986126629189,0.0465505616178304,0.695656109019234,FALSE,FALSE,FALSE,ns_both,0.04659323272324602,0.04659323272324602
FBgn0263106,-0.0046502481289018,0.987061081622256,0.0417619021952664,0.755313302012177,FALSE,FALSE,FALSE,ns_both,0.0464121503241682,0.0464121503241682
FBgn0035674,-0.0164121007427914,0.956636981097888,0.0298881243418534,0.881285313498849,FALSE,FALSE,FALSE,ns_both,0.0463002250846448,0.0463002250846448
FBgn0024245,-0.0317285006104048,0.939454102588729,0.0143140039425571,0.95181783932301,FALSE,FALSE,FALSE,ns_both,0.0460425045529619,0.0460425045529619
FBgn0035770,-0.0146783660130459,0.971203245336195,0.0310515740010758,0.913905095538263,FALSE,FALSE,FALSE,ns_both,0.0457299400141217,0.0457299400141217
FBgn0031457,-0.0080811594716277,0.981403479553125,0.037601496324911,0.859278111948908,FALSE,FALSE,FALSE,ns_both,0.0456826557965387,0.0456826557965387
FBgn0003884,-0.028499495455664402,0.926409650350557,0.0168931012728139,0.913273007754942,FALSE,FALSE,FALSE,ns_both,0.0453925967284783,0.0453925967284783
FBgn0038402,0.0318131683256418,0.96280058149961,-0.0132862301010973,0.976815563145522,FALSE,FALSE,FALSE,ns_both,-0.0450993984267391,0.0450993984267391
FBgn0000454,-0.0148709519771614,0.956636981097888,0.0302114182014019,0.860224187119947,FALSE,FALSE,FALSE,ns_both,0.0450823701785633,0.0450823701785633
FBgn0037535,0.0445481880557083,0.929340312405264,-2.584816153939e-4,0.9991127737137,FALSE,FALSE,FALSE,ns_both,-0.0448066696711022,0.0448066696711022
FBgn0031392,-0.0161316027404378,0.956636981097888,0.0286165739190506,0.895190859690791,FALSE,FALSE,FALSE,ns_both,0.044748176659488395,0.044748176659488395
FBgn0028833,-0.031087174200181,0.906668883502884,0.0136477847165791,0.935519609523848,FALSE,FALSE,FALSE,ns_both,0.0447349589167601,0.0447349589167601
FBgn0037228,-0.0223008211544073,0.97281750427097,0.0223454823475838,0.961904887048365,FALSE,FALSE,FALSE,ns_both,0.0446463035019911,0.0446463035019911
FBgn0027779,-0.0297246868828406,0.915911925637934,0.0147898691463474,0.924196144330846,FALSE,FALSE,FALSE,ns_both,0.044514556029187996,0.044514556029187996
FBgn0030996,-0.0218516215499057,0.938291063995957,0.0226025494213952,0.895733073477058,FALSE,FALSE,FALSE,ns_both,0.0444541709713009,0.0444541709713009
FBgn0010328,0.0215594863592353,0.971403605206783,-0.02280754992575,0.947395240426062,FALSE,FALSE,FALSE,ns_both,-0.0443670362849853,0.0443670362849853
FBgn0037472,-0.0342991471902138,0.899156049710255,0.0100553538921953,0.956333644349567,FALSE,FALSE,FALSE,ns_both,0.0443545010824091,0.0443545010824091
FBgn0000659,-0.008249498917426,0.987061081622256,0.0359619706086908,0.913364300268872,FALSE,FALSE,FALSE,ns_both,0.044211469526116806,0.044211469526116806
FBgn0039561,-0.0098890696608401,0.970765350100084,0.0343058446055897,0.825773656170388,FALSE,FALSE,FALSE,ns_both,0.0441949142664298,0.0441949142664298
FBgn0052695,-0.0393414575991794,0.986255335393844,0.00459576871623142,0.997199907837077,FALSE,FALSE,FALSE,ns_both,0.04393722631541082,0.04393722631541082
FBgn0051716,-0.0418487358070875,0.874490640253458,0.00191499784299764,0.991401866559821,FALSE,FALSE,FALSE,ns_both,0.04376373365008514,0.04376373365008514
FBgn0032752,-0.0395288650567371,0.883801282551815,0.00396042574464686,0.983949889083263,FALSE,FALSE,FALSE,ns_both,0.04348929080138396,0.04348929080138396
FBgn0030057,-0.0154532328901289,0.976282158191785,0.0280186494032298,0.925690225126922,FALSE,FALSE,FALSE,ns_both,0.0434718822933587,0.0434718822933587
FBgn0028504,-0.0026205329068166,0.995598175211115,0.0407675371707318,0.851646613149116,FALSE,FALSE,FALSE,ns_both,0.043388070077548406,0.043388070077548406
FBgn0034380,-0.0412404106880543,0.890014151610786,0.00185746386038578,0.99288186961626,FALSE,FALSE,FALSE,ns_both,0.04309787454844008,0.04309787454844008
FBgn0284253,-0.0391578653612021,0.878095009607048,0.00392760649851357,0.97757732514158,FALSE,FALSE,FALSE,ns_both,0.043085471859715674,0.043085471859715674
FBgn0033160,-0.0155048610712056,0.954439370006527,0.0274932509346282,0.83652977086066,FALSE,FALSE,FALSE,ns_both,0.042998112005833804,0.042998112005833804
FBgn0051694,-0.0102364127000395,0.969754932077816,0.0327160339492577,0.79404812163062,FALSE,FALSE,FALSE,ns_both,0.0429524466492972,0.0429524466492972
FBgn0011232,-0.0086966767881398,0.974629104540756,0.0342213003527035,0.860784442968274,FALSE,FALSE,FALSE,ns_both,0.042917977140843305,0.042917977140843305
FBgn0032911,-0.0235771540399405,0.930260467252559,0.0192714175094337,0.899338257212175,FALSE,FALSE,FALSE,ns_both,0.0428485715493742,0.0428485715493742
FBgn0032713,-0.0094430757360565,0.974338592514285,0.0332133133747589,0.877626568295689,FALSE,FALSE,FALSE,ns_both,0.0426563891108154,0.0426563891108154
FBgn0031528,-0.0391683011624389,0.880341448764084,0.00343620677525189,0.982832812177774,FALSE,FALSE,FALSE,ns_both,0.042604507937690786,0.042604507937690786
FBgn0035904,-0.0245432812646011,0.938291063995957,0.0179768659560295,0.919580525606694,FALSE,FALSE,FALSE,ns_both,0.042520147220630605,0.042520147220630605
FBgn0027356,-0.0314426215020154,0.906668883502884,0.0110239816719363,0.948217096549301,FALSE,FALSE,FALSE,ns_both,0.0424666031739517,0.0424666031739517
FBgn0028664,-0.002584450512672,0.995598175211115,0.0398493287653022,0.887837236482102,FALSE,FALSE,FALSE,ns_both,0.0424337792779742,0.0424337792779742
FBgn0034271,-0.0262175363497845,0.927163725754763,0.0161241886781137,0.933952222160236,FALSE,FALSE,FALSE,ns_both,0.0423417250278982,0.0423417250278982
FBgn0015024,-0.0218280490231615,0.939454102588729,0.0205019232733674,0.887236124581698,FALSE,FALSE,FALSE,ns_both,0.0423299722965289,0.0423299722965289
FBgn0026373,-0.0244192317004662,0.959566004106409,0.01783120612978,0.954388779222419,FALSE,FALSE,FALSE,ns_both,0.0422504378302462,0.0422504378302462
FBgn0020379,-0.0050345225206613,0.991196322328452,0.0371980939752088,0.894717800670419,FALSE,FALSE,FALSE,ns_both,0.042232616495870096,0.042232616495870096
FBgn0001247,-3.722865262385e-4,0.99932993475263,0.0417425889843434,0.728120525204597,FALSE,FALSE,FALSE,ns_both,0.0421148755105819,0.0421148755105819
FBgn0033266,-0.02687696987498,0.935113796138603,0.0150992958662294,0.938771936470215,FALSE,FALSE,FALSE,ns_both,0.0419762657412094,0.0419762657412094
FBgn0033539,-0.024772134545481,0.935647729794827,0.0171574407721477,0.919264023943349,FALSE,FALSE,FALSE,ns_both,0.0419295753176287,0.0419295753176287
FBgn0250757,-0.028543735503561,0.912946575232598,0.0133036418318904,0.938166646032389,FALSE,FALSE,FALSE,ns_both,0.0418473773354514,0.0418473773354514
FBgn0000575,-0.0229331388030421,0.93436354870052,0.0188134241640929,0.911658378773786,FALSE,FALSE,FALSE,ns_both,0.041746562967135,0.041746562967135
FBgn0031815,-0.0265302305839592,0.918583215921261,0.0151875940064127,0.917795436648501,FALSE,FALSE,FALSE,ns_both,0.0417178245903719,0.0417178245903719
FBgn0000055,-0.0036664544645653,0.992324235161611,0.0380265027695147,0.928205455800821,FALSE,FALSE,FALSE,ns_both,0.04169295723408,0.04169295723408
FBgn0259749,-0.0231732508483198,0.930525136130877,0.0184648615306494,0.915809607814288,FALSE,FALSE,FALSE,ns_both,0.041638112378969194,0.041638112378969194
FBgn0025808,-0.0226903236873504,0.968946793277885,0.0189105450632415,0.946753323245426,FALSE,FALSE,FALSE,ns_both,0.0416008687505919,0.0416008687505919
FBgn0015380,-9.617385160515e-4,0.997035537902129,0.0405996611798431,0.818904117635301,FALSE,FALSE,FALSE,ns_both,0.0415613996958946,0.0415613996958946
FBgn0028662,-0.0246194433632102,0.929841864102281,0.0167017229170346,0.923146554644575,FALSE,FALSE,FALSE,ns_both,0.0413211662802448,0.0413211662802448
FBgn0033564,-0.0199783469227204,0.944615145398824,0.0213385399691114,0.894306174575272,FALSE,FALSE,FALSE,ns_both,0.0413168868918318,0.0413168868918318
FBgn0039048,-0.0409511058634803,0.880341448764084,2.6118321399822e-4,0.998833000974303,FALSE,FALSE,FALSE,ns_both,0.04121228907747852,0.04121228907747852
FBgn0032801,0.0164349421583308,0.98026802882228,-0.0245945426857615,0.961219786145577,FALSE,FALSE,FALSE,ns_both,-0.0410294848440923,0.0410294848440923
FBgn0250848,-0.0303297978568041,0.91033057827149,0.010686603175228,0.944949694596357,FALSE,FALSE,FALSE,ns_both,0.0410164010320321,0.0410164010320321
FBgn0038926,-0.0291324705143818,0.915577949398452,0.0118166784398371,0.938033058048282,FALSE,FALSE,FALSE,ns_both,0.0409491489542189,0.0409491489542189
FBgn0035521,0.0393101393420483,0.925296320291506,-0.00151092051352778,0.995406209139464,FALSE,FALSE,FALSE,ns_both,-0.04082105985557608,0.04082105985557608
FBgn0037573,-0.0188471203009634,0.949290145681094,0.0219446275921335,0.908541798525067,FALSE,FALSE,FALSE,ns_both,0.0407917478930969,0.0407917478930969
FBgn0038652,-0.0263473264151204,0.944585386967456,0.0142234118080525,0.957922077747657,FALSE,FALSE,FALSE,ns_both,0.0405707382231729,0.0405707382231729
FBgn0037741,-0.0101593900722487,0.981996293545106,0.0302456687662618,0.902309198843865,FALSE,FALSE,FALSE,ns_both,0.040405058838510505,0.040405058838510505
FBgn0015360,-0.0347611264809332,0.899241510676088,0.00564003279690533,0.97579279972015,FALSE,FALSE,FALSE,ns_both,0.04040115927783853,0.04040115927783853
FBgn0029849,-0.0253457729836246,0.941260926626045,0.0150048685782179,0.950067111634191,FALSE,FALSE,FALSE,ns_both,0.0403506415618425,0.0403506415618425
FBgn0033980,-0.0049003389598442,0.990236325618106,0.0351917146759455,0.892701253161169,FALSE,FALSE,FALSE,ns_both,0.0400920536357897,0.0400920536357897
FBgn0019890,-0.0122624153423559,0.971403605206783,0.0273691703947409,0.909991883061061,FALSE,FALSE,FALSE,ns_both,0.0396315857370968,0.0396315857370968
FBgn0029930,-0.0358308052843442,0.902206265793108,0.00352631637103595,0.987088901066,FALSE,FALSE,FALSE,ns_both,0.03935712165538015,0.03935712165538015
FBgn0266599,-0.0378215757574057,0.896589223031777,0.0013760734435545,0.99288186961626,FALSE,FALSE,FALSE,ns_both,0.039197649200960194,0.039197649200960194
FBgn0037301,-0.0377916815319454,0.906668883502884,0.00126182479121407,0.995025783119345,FALSE,FALSE,FALSE,ns_both,0.039053506323159466,0.039053506323159466
FBgn0030309,-0.0184463368861304,0.944615145398824,0.0203404522907624,0.918914134185104,FALSE,FALSE,FALSE,ns_both,0.038786789176892794,0.038786789176892794
FBgn0036695,-0.0191589555776738,0.955116993739344,0.0193628895053523,0.926529406783378,FALSE,FALSE,FALSE,ns_both,0.0385218450830261,0.0385218450830261
FBgn0037643,-0.0179710529640607,0.950437432351971,0.0204699912131816,0.898369822510395,FALSE,FALSE,FALSE,ns_both,0.0384410441772423,0.0384410441772423
FBgn0043903,0.0362313032907523,0.952100684164904,-0.00198856519068512,0.995406209139464,FALSE,FALSE,FALSE,ns_both,-0.038219868481437415,0.038219868481437415
FBgn0086679,-5.661289638469e-4,0.998467083993919,0.0375075219768945,0.782722725559416,FALSE,FALSE,FALSE,ns_both,0.038073650940741395,0.038073650940741395
FBgn0052485,-0.0372453265773734,0.88095069692357,7.3631458216271e-4,0.996839747492303,FALSE,FALSE,FALSE,ns_both,0.03798164115953611,0.03798164115953611
FBgn0035049,-0.0338343281031519,0.933358491283702,0.00395779672791176,0.988570568432852,FALSE,FALSE,FALSE,ns_both,0.03779212483106366,0.03779212483106366
FBgn0032814,-0.0265700289206443,0.938291063995957,0.0107778274221822,0.959610174424922,FALSE,FALSE,FALSE,ns_both,0.0373478563428265,0.0373478563428265
FBgn0010356,-0.0318230390441795,0.936099522507121,0.00547174770277083,0.983521406417765,FALSE,FALSE,FALSE,ns_both,0.03729478674695033,0.03729478674695033
FBgn0011726,-0.0329197977329286,0.896125926202174,0.00431857672462204,0.981615498663238,FALSE,FALSE,FALSE,ns_both,0.03723837445755064,0.03723837445755064
FBgn0026369,-0.0142882986010027,0.956702982520569,0.0226602485134808,0.913273007754942,FALSE,FALSE,FALSE,ns_both,0.036948547114483504,0.036948547114483504
FBgn0035480,-0.0105705837003707,0.973656609890832,0.0260028253643437,0.901263984039544,FALSE,FALSE,FALSE,ns_both,0.0365734090647144,0.0365734090647144
FBgn0039189,-0.0082731763864519,0.989678602719635,0.0282819821240823,0.946746625352413,FALSE,FALSE,FALSE,ns_both,0.0365551585105342,0.0365551585105342
FBgn0029105,-0.0328555608455255,0.897033659252306,0.00368300005976809,0.983469594737047,FALSE,FALSE,FALSE,ns_both,0.036538560905293595,0.036538560905293595
FBgn0037917,-0.0297425919401099,0.907765506105761,0.00595053192310102,0.96908750055499,FALSE,FALSE,FALSE,ns_both,0.03569312386321092,0.03569312386321092
FBgn0026634,-0.0157816905605744,0.961295452151724,0.019312659286964,0.928490199285846,FALSE,FALSE,FALSE,ns_both,0.0350943498475384,0.0350943498475384
FBgn0010803,-0.028029138482439,0.92310004204369,0.00703860838264564,0.968764315441796,FALSE,FALSE,FALSE,ns_both,0.03506774686508464,0.03506774686508464
FBgn0052068,-0.0339787143376571,0.935647729794827,8.1373745208571e-4,0.997446248920654,FALSE,FALSE,FALSE,ns_both,0.03479245178974281,0.03479245178974281
FBgn0032819,-0.0159630528856813,0.979034185939347,0.0187162917690946,0.965047163982282,FALSE,FALSE,FALSE,ns_both,0.0346793446547759,0.0346793446547759
FBgn0037540,-0.0063312893107558,0.992799203028115,0.0280642741490786,0.956333644349567,FALSE,FALSE,FALSE,ns_both,0.0343955634598344,0.0343955634598344
FBgn0005677,-0.0099104847570676,0.981403479553125,0.0243894180775988,0.930351263645899,FALSE,FALSE,FALSE,ns_both,0.0342999028346664,0.0342999028346664
FBgn0263593,-0.0184369901239166,0.96013495023279,0.0158425564164943,0.954388779222419,FALSE,FALSE,FALSE,ns_both,0.034279546540410905,0.034279546540410905
FBgn0039296,-0.0318868822165662,0.929310244142939,0.00237338698284634,0.99112625607517,FALSE,FALSE,FALSE,ns_both,0.03426026919941254,0.03426026919941254
FBgn0001248,-0.0169371386355056,0.952217561650717,0.0173040497911507,0.914878610292367,FALSE,FALSE,FALSE,ns_both,0.0342411884266563,0.0342411884266563
FBgn0037275,-0.0290456120237274,0.956871170141635,0.00500315019593269,0.988599160181146,FALSE,FALSE,FALSE,ns_both,0.03404876221966009,0.03404876221966009
FBgn0039160,-0.0072161703622184,0.981427882391161,0.0268058485867864,0.871147933137199,FALSE,FALSE,FALSE,ns_both,0.0340220189490048,0.0340220189490048
FBgn0039259,-0.0309840950653286,0.949914956149761,0.00292818949704889,0.99288186961626,FALSE,FALSE,FALSE,ns_both,0.03391228456237749,0.03391228456237749
FBgn0004512,-0.0307588987263406,0.947062992940675,0.00309625312478815,0.992283564505545,FALSE,FALSE,FALSE,ns_both,0.03385515185112875,0.03385515185112875
FBgn0005672,-0.0038854968233089,0.988461960048917,0.0299098812632485,0.844713493184014,FALSE,FALSE,FALSE,ns_both,0.0337953780865574,0.0337953780865574
FBgn0061469,-3.563618228093e-4,0.99932993475263,0.0329442630750833,0.869069957874356,FALSE,FALSE,FALSE,ns_both,0.0333006248978926,0.0333006248978926
FBgn0027515,-0.0323468178667853,0.898377815350798,9.3644346909871e-4,0.994962576325872,FALSE,FALSE,FALSE,ns_both,0.033283261335884017,0.033283261335884017
FBgn0027582,-0.0151709564218478,0.956636981097888,0.0177789635552221,0.917405099245831,FALSE,FALSE,FALSE,ns_both,0.0329499199770699,0.0329499199770699
FBgn0261786,-0.0232932350567699,0.94320021754842,0.0095943166614337,0.967740673041694,FALSE,FALSE,FALSE,ns_both,0.0328875517182036,0.0328875517182036
FBgn0051855,-0.0078315408796432,0.984552206029736,0.0248553775110642,0.925690225126922,FALSE,FALSE,FALSE,ns_both,0.0326869183907074,0.0326869183907074
FBgn0030091,-0.0246670015914782,0.958190216125776,0.00758727103116986,0.981556657625911,FALSE,FALSE,FALSE,ns_both,0.03225427262264806,0.03225427262264806
FBgn0037018,-0.0252400547725893,0.949769762897516,0.00699804682680878,0.976815563145522,FALSE,FALSE,FALSE,ns_both,0.03223810159939808,0.03223810159939808
FBgn0030358,-0.0043357507363717,0.989098945843812,0.0278620531901525,0.907244388957209,FALSE,FALSE,FALSE,ns_both,0.0321978039265242,0.0321978039265242
FBgn0261535,-0.0021913123223742,0.996564573250862,0.0294580072769204,0.925141458818208,FALSE,FALSE,FALSE,ns_both,0.0316493195992946,0.0316493195992946
FBgn0036553,-0.0307952718525559,0.919757230968392,6.7240418823118e-4,0.997446248920654,FALSE,FALSE,FALSE,ns_both,0.03146767604078708,0.03146767604078708
